"target","ids","date","flag","user","text"
0,2192122314,"Tue Jun 16 06:32:40 PDT 2009","NO_QUERY","iAmPLUMM","@DBFiji imma need for you to give me another nick name L0L I hate this one "
1,1973039415,"Sat May 30 10:21:45 PDT 2009","NO_QUERY","Aniya_","Start a new life here "
0,2233805198,"Thu Jun 18 21:55:47 PDT 2009","NO_QUERY","Taz_N","Guess I won't be having any &quot;me&quot; time this weekend after all... "
0,2245570630,"Fri Jun 19 16:19:24 PDT 2009","NO_QUERY","bigporch_Dana","@drea137, ha ha ha   that was funny...I laughed out loud!  sorry about the dicks tho  "
0,2256311696,"Sat Jun 20 12:35:02 PDT 2009","NO_QUERY","XbluebloodX","@zacharyzebra it comes and goes but right now, it's here "
0,1694367406,"Mon May 04 02:18:12 PDT 2009","NO_QUERY","springlamb","morning, piddling down here!!  must be a bank holiday.!"
0,1969970917,"Sat May 30 01:56:12 PDT 2009","NO_QUERY","BecReedman","@westhgate Shame about your job  have you thought about working for yourself?  there's big money to be paid http://bit.ly/1864ml"
1,1824879182,"Sun May 17 03:20:36 PDT 2009","NO_QUERY","keniji","@jimineo i heard it's good daw.  hope it'll also exceed my expectations "
1,2051733091,"Fri Jun 05 22:40:31 PDT 2009","NO_QUERY","JuseDayne","@CallMeCope lol u know I love u gurrrrrrrrrrrrrl! :-* to the cheek!! "
1,1972632582,"Sat May 30 09:35:30 PDT 2009","NO_QUERY","shtole","Well this is an interesting post - to all the Twitter haters out there http://bit.ly/XPpBX - kinda ironic posting it via Twitter though "
1,2188451020,"Mon Jun 15 21:55:26 PDT 2009","NO_QUERY","jwhof","@KristyRNinAz Aw, thank you! We were all noobies once "
1,1752942907,"Sat May 09 23:32:04 PDT 2009","NO_QUERY","connoraa","Making a milo "
0,2245147169,"Fri Jun 19 15:43:19 PDT 2009","NO_QUERY","wagersmatt","I waited too long to decide to upgrade to a 3GS.  Now they are all sold out "
1,1828082522,"Sun May 17 12:03:05 PDT 2009","NO_QUERY","kjsmith87","Taking a break from unpacking and watching Law and Order SVU. "
1,2061696452,"Sat Jun 06 21:24:56 PDT 2009","NO_QUERY","MissGaby83","Bout to watch &quot;the hangover&quot; "
1,1970009461,"Sat May 30 02:05:02 PDT 2009","NO_QUERY","KirstyBurgoine","@musosdan I'm good thanks! you? It would be ace to create a good twitter service! You will have to let me know your idea "
0,1967114711,"Fri May 29 19:00:04 PDT 2009","NO_QUERY","iloveyoutoomuch","I never thought I would miss you this much "
0,2258090400,"Sat Jun 20 15:22:17 PDT 2009","NO_QUERY","TL4Chris","@BLareau   Thanks for the pic's , Wish I was there   oh my who is the sexy guy hehe"
0,2246645732,"Fri Jun 19 17:54:49 PDT 2009","NO_QUERY","radiosykes","@mindila  sorry gurl. Hope tomorrow is better!"
0,2067779928,"Sun Jun 07 12:56:51 PDT 2009","NO_QUERY","HOGGBOSS","man life is crazy sometimes now my grandma might not make my publicist is back in the hospital tmrow never promised i pray for both  HB"
1,1677793161,"Sat May 02 04:01:14 PDT 2009","NO_QUERY","torilovesbradie","@Emmmaa___ awwwww thats so sweet  haha they are the nicest guys alive! xx"
1,1979336732,"Sun May 31 02:36:34 PDT 2009","NO_QUERY","_jemmawilson_","Got 'the climb' by @mileycyrus on repeatt againnn. Loveee itttt "
0,2296057869,"Tue Jun 23 08:42:50 PDT 2009","NO_QUERY","beautyblackdiva","@richforema cool cool UK been doin great apart from the swine flu  but good!"
1,2175095760,"Mon Jun 15 00:04:30 PDT 2009","NO_QUERY","MissCapule","@DarkIvey @kaaaatttt @tarzan_0802  I love u guys!! Today was the best! Thank u for the experience &amp; the stories! Funniest peformance ever "
1,2061491127,"Sat Jun 06 20:59:00 PDT 2009","NO_QUERY","CarlosSnekaZoo","@KylaPratt omg wet willies chicken quesadillas are the best.... I like them better than their drinks.... "
0,2062201163,"Sat Jun 06 22:35:17 PDT 2009","NO_QUERY","TheSaj","PHILADELPHIA: Cheese steak, beautiful Botanical Gardens, glimpse of Liberty Bell, Belgium Beer, Afghanistan food = FUN!  Parking = "
1,2001587437,"Tue Jun 02 01:23:01 PDT 2009","NO_QUERY","GypsySha","@kezzi21 What you can smell is my fear ~ its still lingering from last nites bloody wildlife attack! "
1,2017879731,"Wed Jun 03 09:05:35 PDT 2009","NO_QUERY","KatyCaptivated","@tommcfly have fun!! but..¿por qué argentina? llega por fin a alemania!  germany loves u! we r waiting. "
0,2200163680,"Tue Jun 16 18:31:28 PDT 2009","NO_QUERY","daronx15","bout to eat ben and jerrys...yumm...havent tweeted in a while "
1,1980655049,"Sun May 31 07:19:53 PDT 2009","NO_QUERY","hayleyyx","AIDEN IN 26 HOURS AND 42 MINUTES  @william_control @angelibarra @zombienicholas we're well not counting.."
0,2300164298,"Tue Jun 23 13:48:38 PDT 2009","NO_QUERY","EmilyBadger","Uh-oh, Glasto's gonna have to wait until the morning. I've only got one headlight "
0,1676656539,"Fri May 01 22:44:03 PDT 2009","NO_QUERY","alautermilch","can't sleep, but I have to be at the vet in less than 9 hours "
1,2049167006,"Fri Jun 05 16:24:43 PDT 2009","NO_QUERY","GoodTimesDrinks","@KirsyLovett address and how many ? "
1,2064303968,"Sun Jun 07 05:52:57 PDT 2009","NO_QUERY","semipenguin","Yup W00T!  @Chrissyisms kisses pengy on the cheek haha there there better?"
1,2188525817,"Mon Jun 15 22:03:34 PDT 2009","NO_QUERY","crence","http://twitpic.com/7iwpv - came home and found my 2 nephews in my room watching the simpsons... jus like their tito ninong "
1,2001436072,"Tue Jun 02 00:52:48 PDT 2009","NO_QUERY","issaleuterio","@slvrdlphn tita, what was the game we were playing on your birthday?  "
0,2260393056,"Sat Jun 20 19:08:39 PDT 2009","NO_QUERY","PhoenixRaptor","@AshleyLTMSYF http://twitpic.com/7ytle - Too Bad Jessica is missing!  The Fantastic Four!"
1,1563515744,"Sun Apr 19 23:08:04 PDT 2009","NO_QUERY","moonlitdark","@bryoneybrynn Aye, I agree- was disappointing. Enjoyed Attack of the Clones much more though, in a geeky sort of way. "
1,1693435356,"Sun May 03 22:32:24 PDT 2009","NO_QUERY","Froissart","Home from Spokane what a fun great weekend hanging with the Crawfords  going to bed sore from bloomsday! #fb"
1,1824845025,"Sun May 17 03:11:33 PDT 2009","NO_QUERY","Custardcuppcake","@michaelgrainger  Night hun...come back &amp; play again soon "
0,2068589410,"Sun Jun 07 14:20:39 PDT 2009","NO_QUERY","hello_jodie","@NBloggz Dude, sucks so hard that it's scratched.  Do you have a case? Which?"
0,1677104686,"Sat May 02 00:28:52 PDT 2009","NO_QUERY","cyrakirsten","its raining and the dog is knocking "
0,1692594365,"Sun May 03 20:20:18 PDT 2009","NO_QUERY","declan12345","school to marrow  i hate it so"
0,2002475623,"Tue Jun 02 04:19:28 PDT 2009","NO_QUERY","anetherealtwist","Made it to the court house but they won't let me in for another eleven minutes. Meanies.  "
1,1932773309,"Tue May 26 22:11:12 PDT 2009","NO_QUERY","Allie_fork","Amanda shouldn't be sad "
0,2217913189,"Wed Jun 17 21:34:54 PDT 2009","NO_QUERY","toin9898","Hey #neonhappyemo I GOT KICKED OUT   (neonhappyemo live &gt; http://ustre.am/3w6j)"
1,2045238093,"Fri Jun 05 10:26:14 PDT 2009","NO_QUERY","Tohreee","Off to see my papas new puppy called 'Noodles' "
1,2016477557,"Wed Jun 03 06:50:48 PDT 2009","NO_QUERY","nusairat","@theguigirl you have a hard time staying clean dont you? I just think you &quot;use&quot; your daughter as an &quot;excuse&quot; "
0,2206916301,"Wed Jun 17 07:13:57 PDT 2009","NO_QUERY","mikethebee","I note the iTweetDeck does not 'do' Landscape  or FF or IGO."
0,2014148493,"Wed Jun 03 00:36:15 PDT 2009","NO_QUERY","Jacquelyn_","@Johnathonhock I miss you already and ill miss this  http://bit.ly/vqReK"
0,1555747598,"Sat Apr 18 20:34:50 PDT 2009","NO_QUERY","paigeebaby","She left me again "
0,2192786424,"Tue Jun 16 07:32:53 PDT 2009","NO_QUERY","Judi6o9","Poor puppy got flushed down toilet by lil boy who thought he was dirty  http://ekey.us/x6Zp6 (he survived though )"
1,1754352696,"Sun May 10 05:58:24 PDT 2009","NO_QUERY","Allotments","The Irish gardeners forum back to 100%. Now open for posting again "
1,1755609255,"Sun May 10 09:34:31 PDT 2009","NO_QUERY","minknosadowsky","i rode the motorcycle under heavy rain and flood,apparently i wasn't handy enough,so i had a little accident and a beautiful swollen leg "
0,1983809895,"Sun May 31 13:52:48 PDT 2009","NO_QUERY","kwame_martin","I could really use some pick-me-up sex right about now. "
1,1755153938,"Sun May 10 08:24:04 PDT 2009","NO_QUERY","sexyfungirl","Happy Mothers Day to all!  Enjoy! "
0,2069396689,"Sun Jun 07 15:48:08 PDT 2009","NO_QUERY","Mickkkkkkk","please people come online "
1,2065663855,"Sun Jun 07 09:03:03 PDT 2009","NO_QUERY","Sabbath_School","@vborja visit the blog and leave your comment there.    Sabbath_School needs your help!"
0,2176348745,"Mon Jun 15 03:37:43 PDT 2009","NO_QUERY","killerteacup","is so done with tests.  i didn't even write out the essays. Gr."
1,2182198538,"Mon Jun 15 12:51:11 PDT 2009","NO_QUERY","JeessH","own, I liked Hannah Montana the film  Lucas Till is cute =3"
0,1973431879,"Sat May 30 11:08:07 PDT 2009","NO_QUERY","PaoloAlonso","@taylorswift13 I just read your blog, it was hilarious haha it made me rofl.. I wish I was in the US so I could see you on tour "
0,1573285578,"Tue Apr 21 00:29:18 PDT 2009","NO_QUERY","elefevre","Sad I won't be @citcon Minneapolis at the end of the week  on the other hand, there is CITCON Paris in September! Yay! http://is.gd/q4HE"
0,1675999434,"Fri May 01 20:50:29 PDT 2009","NO_QUERY","BrandySanDiego","@shelby_says looking at pictures being mopey "
1,1686827526,"Sun May 03 06:54:39 PDT 2009","NO_QUERY","RennyGirl","@michaelmuhney It's only the greatest cereal in the universe...it's okay "
0,1753424644,"Sun May 10 01:34:21 PDT 2009","NO_QUERY","emily31193","@jenniferwylie i was just looking at old pictures and the dean sherwood pics and if u look closely they do look different... "
0,2070022774,"Sun Jun 07 16:57:48 PDT 2009","NO_QUERY","FALASHA","@SIX3INHEELS @iluvTERRICKA Sorry  April!!! But it was funny do u forgive me?!?!?! U know we got ur back from Boston to LA"
1,2065576698,"Sun Jun 07 08:52:47 PDT 2009","NO_QUERY","MzNiceBlue","Just ate my sausage and eggs so im happy... Waiting till 12 when my little bros game starts... I love to watch them play "
1,2062289826,"Sat Jun 06 22:49:21 PDT 2009","NO_QUERY","Sushiboofay","@petsittingbysas I remember reading it in the newspaper, but has been awhile...LOL...now I will have to get the book or surf the net! "
1,1990062749,"Mon Jun 01 03:45:26 PDT 2009","NO_QUERY","gottsuiiyan","@michaelpinto so do I, thx for the link. It's extra funny when real foreigners play the role for Japanese people &amp; further the stereotype "
1,2193320910,"Tue Jun 16 08:17:53 PDT 2009","NO_QUERY","Suzika","@amyraelle cannot wait to see "
0,2298133292,"Tue Jun 23 11:17:50 PDT 2009","NO_QUERY","jaczie","While buying contact lenses I said, &quot;Shit, I can buy an NDS with what I'm paying.&quot; Attendant says, &quot;actually NDS is cheaper!&quot; NIce "
0,2244474836,"Fri Jun 19 14:47:41 PDT 2009","NO_QUERY","sbjayy","im sorry for cassie is Mad pretty but she neeeds to shut her mouth she can't sing never ever could sorry  dnt cry cass I love u girl lol"
1,1835924190,"Mon May 18 07:01:36 PDT 2009","NO_QUERY","e3expo","@BrentButler Wow. Good luck with that one "
1,1980352733,"Sun May 31 06:29:37 PDT 2009","NO_QUERY","QIT","Queer In Translation A video with a bit of hope  http://tinyurl.com/nk3lsl"
1,2002620022,"Tue Jun 02 04:43:43 PDT 2009","NO_QUERY","aprilyasmin_jb","@flipachu http://twitpic.com/6fx25 - awesome!!! that's one of my faves...  wish i could ride one..hehe."
0,1977279519,"Sat May 30 20:34:25 PDT 2009","NO_QUERY","MissDebora","@britbrat8 they lost...... "
1,1825824904,"Sun May 17 06:57:07 PDT 2009","NO_QUERY","1nanny","so, @tracekase, you'll keep an eye on our crip @machethigpin today, right? ya miss me girls?  I slept till 8:30 "
1,1695693796,"Mon May 04 06:44:16 PDT 2009","NO_QUERY","shan_tenbrinke","is taking Ethan and Ryder to playgroup this morning "
0,2237120727,"Fri Jun 19 05:13:19 PDT 2009","NO_QUERY","kawaiikyla","I want to have my hair cut short.. But I totally can't.. Or else I won't be able to tie it in a bun.. This is so depressing.. "
1,2066268223,"Sun Jun 07 10:11:55 PDT 2009","NO_QUERY","Talk2jNYCe","@FugaziPatrol no i guess they dont come at me like that..  lol.."
1,2044844788,"Fri Jun 05 09:53:49 PDT 2009","NO_QUERY","colettecookie","at the school, wrapping up some final things....  "
0,2066191918,"Sun Jun 07 10:03:32 PDT 2009","NO_QUERY","Elaine_x3","thanks@Mileyraylatest, but im from ireland i cant buy stuff from wallmart "
0,2058542272,"Sat Jun 06 15:08:51 PDT 2009","NO_QUERY","Thenight11","Can't sleep, watching serial killers, the green river killer on tlc .    "
1,2065315492,"Sun Jun 07 08:20:35 PDT 2009","NO_QUERY","AlyxxDione","Yeahhhhhh. Back in Atl ! I'll be back in NY June 23rd!  were my pplz at??!"
0,1573287858,"Tue Apr 21 00:29:54 PDT 2009","NO_QUERY","kevatkinson","@sazzle84 Not too cold here, and the sun is starting to make an appearance so looking like another good day. Although in meetings till 1 "
0,1573888534,"Tue Apr 21 03:20:00 PDT 2009","NO_QUERY","daveramyne","@DrunkPuppy @dulcet @Richts I know *ducks* I can barely believe it myself. Worst is: got nothing to tweet about. "
1,2063041882,"Sun Jun 07 01:09:47 PDT 2009","NO_QUERY","Bambi_x3","I'M BACK. // With new Music. :&gt; // Meet me Halfway - Black Eyed Peas. // What's up, Gossip? "
1,2048902792,"Fri Jun 05 15:58:03 PDT 2009","NO_QUERY","stevecs","@WestHamProcess all good things have to start somewhere "
0,1824261936,"Sun May 17 00:39:07 PDT 2009","NO_QUERY","Cthraeth","Failed the interview for a call center... "
1,2004120147,"Tue Jun 02 07:41:55 PDT 2009","NO_QUERY","Feelslikehome","@AngEngland Me, too! I LOVE your new avatar! What a chic mama! "
1,2054810666,"Sat Jun 06 08:07:44 PDT 2009","NO_QUERY","beckyhope","@selenagomez have fun!! Shame about the work bit but at least you get to see your best friend ..that's the upside I suppose "
1,1968268290,"Fri May 29 21:05:41 PDT 2009","NO_QUERY","hayleeq","@alynia I've decided to take on a sci fi novel as my next big project! "
0,2200290688,"Tue Jun 16 18:41:49 PDT 2009","NO_QUERY","chick261","im about to do the dishes "
1,2069450771,"Sun Jun 07 15:54:12 PDT 2009","NO_QUERY","liviubarbat","The Establishment and the Pirates  http://tr.im/nJiF"
1,2063163296,"Sun Jun 07 01:36:00 PDT 2009","NO_QUERY","erikarbautista","Ps, i found two plaid shirts on hoh, one me them being purple!  ahh, i love rosemary!"
1,1553081484,"Sat Apr 18 13:19:29 PDT 2009","NO_QUERY","Kodiak19","@JenMarchant get better friend  and ya the OC is good times"
1,2063441347,"Sun Jun 07 02:40:19 PDT 2009","NO_QUERY","hiteshmehta","@RangitaNandy Yep  probably ur tweet timing was wrong?"
1,2189949505,"Tue Jun 16 01:20:39 PDT 2009","NO_QUERY","Netra","Few more pics of artup Saturday photos on Flickr from @ghoseb  http://bit.ly/1a28HX @Brajeshwar - thnx "
1,2064771487,"Sun Jun 07 07:07:51 PDT 2009","NO_QUERY","Sammie_","Goodmorning "
1,2189240397,"Mon Jun 15 23:34:11 PDT 2009","NO_QUERY","itsLOiSHY","is playing dress up in Roi World with Seed "
1,2015402635,"Wed Jun 03 04:34:09 PDT 2009","NO_QUERY","chantelleaustin","@lukeii awesome! So you get most of the long weekend then  yay for you!"
1,2179058953,"Mon Jun 15 08:35:10 PDT 2009","NO_QUERY","EllieACTIVE","@carollferraz i'd like to go to Brazil  haa i guess it's the same everywhere! I'm 15  you? xox"
1,1976915141,"Sat May 30 19:32:49 PDT 2009","NO_QUERY","avedabby09","doing sone relaxing yoga. then phone with justin  i had a long day today!! I AM NOW A WESTLAND HIGH SCHOOL ALUMNI!!  woop woop!"
1,2180750180,"Mon Jun 15 10:53:39 PDT 2009","NO_QUERY","MaquiGonzalez","My favorite song is Black Keys by Jonas Brothers "
1,2178812391,"Mon Jun 15 08:14:23 PDT 2009","NO_QUERY","KrissieRose","Is looking forward too the summer! Andd... myy birthday ovc "
0,2174373513,"Sun Jun 14 22:25:07 PDT 2009","NO_QUERY","rheemix","http://twitpic.com/7g3x6 - sick baby mourning dove won't move from mirror even if we honk or shoo... "
0,2214568873,"Wed Jun 17 16:55:49 PDT 2009","NO_QUERY","MichelleTherea","bored out of my mind "
1,2054455772,"Sat Jun 06 07:23:30 PDT 2009","NO_QUERY","Jackarous","@abby_x Yeah! I play hide and seek in the town as well, because I am that cool. Playing it in B&amp;Q though, its the best  x"
1,1970586085,"Sat May 30 04:27:30 PDT 2009","NO_QUERY","theresaroach","my super cute nephew is visiting this weekend. "
0,2287029615,"Mon Jun 22 17:15:18 PDT 2009","NO_QUERY","Kelad9","@orionspur411 so probably wont' be able to make it into the chat tonight.  can you let the others know?"
1,2063373512,"Sun Jun 07 02:23:56 PDT 2009","NO_QUERY","christianthejew","@miarbleu ooh I had ice cream cake today! It was yumm! I'm off to bed though goodbye! "
1,1965565151,"Fri May 29 16:08:41 PDT 2009","NO_QUERY","Kalediscope","#ff my sister in Christ and the holiest chick w/black nerd swag @essence_thapoet she's so fresh "
0,2194171127,"Tue Jun 16 09:26:19 PDT 2009","NO_QUERY","urbanfaerie","@thomasmmm ayuz! i had kfc chicken fillet sandwich lang. boring "
1,2190503059,"Tue Jun 16 02:55:05 PDT 2009","NO_QUERY","ceciliamscholtz","Wow, it's reallllly cold in the Freestate, RSA ... luckily I have a huge fire going "
0,1556963724,"Sun Apr 19 01:15:16 PDT 2009","NO_QUERY","musicnerd101","@petewentz There's no sound on your video  Just wanted to let you know."
1,2052417056,"Sat Jun 06 00:39:35 PDT 2009","NO_QUERY","bmatt","Let's just say it was a smelly adventure "
0,1470210172,"Tue Apr 07 08:40:35 PDT 2009","NO_QUERY","MzKitty1920","the devil is in my tummy!! cramps are evil "
0,2286234101,"Mon Jun 22 16:10:20 PDT 2009","NO_QUERY","AntoineBandele","@whoopthis Sorry about that man, but that's how people are sometimes "
1,1988796199,"Sun May 31 23:24:00 PDT 2009","NO_QUERY","MediWoman","@Adrienne_Bailon - how many of us are awake!  ~Medi in NYC"
0,1882334719,"Fri May 22 06:41:03 PDT 2009","NO_QUERY","floojo","I feeelll happpppppppppy, just set up the damn computer already! "
0,2266294463,"Sun Jun 21 08:15:11 PDT 2009","NO_QUERY","MizzBumbleB22","And for the record i can never watch &quot;Twilight&quot; again "
0,1792658745,"Wed May 13 23:49:16 PDT 2009","NO_QUERY","EMoooKid","This night i think made up for my day...i had fun with what i think is a very good friend... i have to wait until 2010 for LOST "
0,2065852661,"Sun Jun 07 09:25:08 PDT 2009","NO_QUERY","Nicgcg","@peterc83 i am not a wagon "
1,1967287422,"Fri May 29 19:18:17 PDT 2009","NO_QUERY","jen_wilkerson","@ms_star_turtle yep! That's where I went! "
0,2179429723,"Mon Jun 15 09:05:32 PDT 2009","NO_QUERY","HLCeder","@Wilunleashed It's so not cool.  "
1,2052892359,"Sat Jun 06 02:26:14 PDT 2009","NO_QUERY","kevleitch","@lilandtedsmum Thats fantastic! You must be thrilled  Go Lil!!"
0,1676878649,"Fri May 01 23:32:59 PDT 2009","NO_QUERY","niviking","@jasonlan Woo, and indeed, Hoo for the weekend! At 07:30 on Saturday it is, however, too early  Are you off to the footie today?"
0,1882414185,"Fri May 22 06:49:48 PDT 2009","NO_QUERY","MysteryBabyLove","I hate school  .GiveMeSexy.&lt;3"
1,2062623794,"Sat Jun 06 23:47:07 PDT 2009","NO_QUERY","oshynjazz","@gppg 1) yes I think we are.. with angel? Because she asked if u wanted to. 2) turn that frown upside down! DON'T WORRY, BE HAPPY! "
1,2052956943,"Sat Jun 06 02:41:56 PDT 2009","NO_QUERY","Tomthedrummer","Drinking Tea ! Ready to go to Ocean City, NJ.!!  "
1,2001739678,"Tue Jun 02 01:54:37 PDT 2009","NO_QUERY","niteshsingh","@vivektiwari1986 twadget is good for sidebar...it also chirps "
1,1559808400,"Sun Apr 19 12:06:02 PDT 2009","NO_QUERY","peajez","I just got so deep with my two good friends! We agree to disagree, but I love them anyway "
0,1971859134,"Sat May 30 08:03:10 PDT 2009","NO_QUERY","faerykalina","Just woke up, but I feel exhausted "
0,1966322783,"Fri May 29 17:33:14 PDT 2009","NO_QUERY","ShesElectric_","My friend ..has cancelled on me for tomorrow, Now i have nothing to do...this makes me sad...  xxxxxx"
0,2209945264,"Wed Jun 17 10:59:16 PDT 2009","NO_QUERY","sasa_21","I hope Clare and Katie are up for the pub...been nearly a week "
0,2068285599,"Sun Jun 07 13:49:18 PDT 2009","NO_QUERY","RachelMcFly","@RoRo_CherryBOMB me too  sucks"
0,1973793598,"Sat May 30 11:50:46 PDT 2009","NO_QUERY","kinaton","#bgt another act with a same dupe song... don't these acts have more than one song "
1,2016323407,"Wed Jun 03 06:34:35 PDT 2009","NO_QUERY","sal811","a girl could get used to this!!! "
1,2188943521,"Mon Jun 15 22:53:53 PDT 2009","NO_QUERY","lilmo4ever","@phillytatgirl pls follow @thepjmorton he has a GREAT book coming out and I ENCOURAGE YOU TO READ IT "
1,2186788133,"Mon Jun 15 19:20:16 PDT 2009","NO_QUERY","HarryHarley","@sexkellystyle Yeah good thank's well will a lot fucking better when this work day is done I know that! lol "
0,2016651284,"Wed Jun 03 07:08:15 PDT 2009","NO_QUERY","brewcitybabe4","actually sort of grateful for the cool temps as my summer wardrobe has gotten awfully tight... "
0,1468043785,"Mon Apr 06 23:25:04 PDT 2009","NO_QUERY","Iam_S","In bed... I suddenly feel  I wish MA was here w/me... Goodnight TwitterFam"
0,1880814005,"Fri May 22 02:35:58 PDT 2009","NO_QUERY","desiree89jane","we broke up last nyt "
0,1836144694,"Mon May 18 07:27:30 PDT 2009","NO_QUERY","taliana","@meregun the one where i fed your pussy lots of my sausage &amp; then you came &amp; started bitching cos you didn't want me to make your cat fat "
1,1974268089,"Sat May 30 12:46:52 PDT 2009","NO_QUERY","Nicsey","Aw, that's lovely  xD ? http://blip.fm/~7c161"
1,1932898881,"Tue May 26 22:29:09 PDT 2009","NO_QUERY","DarianMarie43","Now. I will start my homework. "
0,2177347576,"Mon Jun 15 05:56:44 PDT 2009","NO_QUERY","ChloeStack","i lost my necklace :L sad Chloe  &quot;where have u gone Batman necklace&quot;?!"
1,2014653589,"Wed Jun 03 02:14:32 PDT 2009","NO_QUERY","wouter337","waiting for my final final exam xD Just english so i'm gonna be fine "
1,1967362873,"Fri May 29 19:26:35 PDT 2009","NO_QUERY","hockeychick8p","Hey @souljaboytellemAHHHHHH   (#followsouljaboytellem live &gt; http://ustre.am/2UhS)"
0,2054672731,"Sat Jun 06 07:51:17 PDT 2009","NO_QUERY","WerePaladin","@Moon_Gal I did, but they said something about my constituency not being the moon? "
1,2014966571,"Wed Jun 03 03:16:32 PDT 2009","NO_QUERY","SheenaNastaja","@larnsriver   really love that song. now listening to give me heart one of my faves too "
1,1558047773,"Sun Apr 19 07:04:17 PDT 2009","NO_QUERY","Wav3_Ro","@LawsVonBaws  its on my winamp allready i listened it again #asot400"
0,2015228701,"Wed Jun 03 04:04:48 PDT 2009","NO_QUERY","Killab73","looks like  rain again today "
0,2226434360,"Thu Jun 18 11:57:03 PDT 2009","NO_QUERY","assi9","I hate web filters "
0,1835575472,"Mon May 18 06:17:59 PDT 2009","NO_QUERY","jennytha","ran out of pretzels "
0,2206327227,"Wed Jun 17 06:22:13 PDT 2009","NO_QUERY","Humanzi","ryanair officially have us by the balls "
1,2052025301,"Fri Jun 05 23:26:37 PDT 2009","NO_QUERY","jtjdt","@Condawg iScrobble is the best for OS X  - http://www.last.fm/group/iScrobbler"
1,2001710863,"Tue Jun 02 01:48:32 PDT 2009","NO_QUERY","staceeeeee","@jesseeeeee YES  I don't know about this spin off tho! I mean I'd watch if Ch10 picks it up, but.. I think it's cheating to call it a"
1,2063217565,"Sun Jun 07 01:48:06 PDT 2009","NO_QUERY","haifunnie531","Watching Lakers/Rockets game again. Lakers are doing better this time. "
1,1556724384,"Sun Apr 19 00:02:54 PDT 2009","NO_QUERY","amysuperstarx","@AilishLucy haha im glad you liked it  im outta hospital now  xx"
0,2058397869,"Sat Jun 06 14:51:41 PDT 2009","NO_QUERY","kkmiskin","my face and forearms are tan and that is it. fml "
0,2251871820,"Sat Jun 20 04:49:54 PDT 2009","NO_QUERY","punx_sam","my disco ball broke "
1,1980431667,"Sun May 31 06:43:33 PDT 2009","NO_QUERY","Baehm","ehm... going out to... eat blue icecream.... "
0,1984459963,"Sun May 31 15:09:01 PDT 2009","NO_QUERY","dreamwithfaith","@kirstiealley Thank you for responding ...Most dont "
1,1759199811,"Sun May 10 18:41:09 PDT 2009","NO_QUERY","JoelleMarie7","http://bit.ly/7c0ya  --&gt; my facebook, add me if you have one "
0,2232537693,"Thu Jun 18 20:02:55 PDT 2009","NO_QUERY","kayla_z5","I am so so so so so bored of studying "
1,1997677204,"Mon Jun 01 17:15:58 PDT 2009","NO_QUERY","joannjen","@StevenMatsumoto You still going to be at Taste at around 6 p.m.? let me know and i'll be there! "
1,2001829573,"Tue Jun 02 02:13:03 PDT 2009","NO_QUERY","McFLYFan_Katie","11:11 am. Now I can have a wish "
0,1684997964,"Sat May 02 22:42:49 PDT 2009","NO_QUERY","jiggajayd","vacation's almost done... "
0,2003265601,"Tue Jun 02 06:12:34 PDT 2009","NO_QUERY","KaceeMaree","I need to sleep more. And not watch the season finale of The Hills online becuz it wasn't that great anyway. I'm sad Lauren is leaving. "
0,1695132509,"Mon May 04 05:17:55 PDT 2009","NO_QUERY","KelleyHood","I'm sad its cloudy again "
1,2063795575,"Sun Jun 07 04:06:19 PDT 2009","NO_QUERY","hannahkin","@___Andrew Somethign like Huge Shark vs. Giant Octopus or something, the trailer is on youtube, its so funny "
1,1995490115,"Mon Jun 01 13:34:27 PDT 2009","NO_QUERY","Omarsito","@OhJValentine I got all my credits early. "
1,1936046505,"Wed May 27 07:21:26 PDT 2009","NO_QUERY","DoMicAngPes","@MileyCyrus391 hey darling nice to see a smiley face hehe "
1,2068742702,"Sun Jun 07 14:37:05 PDT 2009","NO_QUERY","theeAdversary","@bighomeless Towpath would be a great spot, but I'd have to cycle about 3 miles on the road to get to it "
1,1825532465,"Sun May 17 06:01:52 PDT 2009","NO_QUERY","gabemccarter","ATTN NEW FOLLOWERS: A special hello 2 U, care to be aware? http://bit.ly/CfOLx  is one of my messages http://twitpic.com/5cvpm for fun "
0,2297384838,"Tue Jun 23 10:22:35 PDT 2009","NO_QUERY","nyracat","Is on her way home sick. I hate my gallbladder. "
0,2224714149,"Thu Jun 18 09:50:32 PDT 2009","NO_QUERY","tiffanybrook","I'm sad I can't make it to the tweet-up in #Eugene tonight!  Another one soon, maybe???"
1,2191003016,"Tue Jun 16 04:17:10 PDT 2009","NO_QUERY","nobzy","got my additional images opening the right picture in the popup window.  yay. 400 products updated so far.  100 to go. Total sold 0. heh"
1,2016873338,"Wed Jun 03 07:29:58 PDT 2009","NO_QUERY","ash_16","33 followers now..yay!! Thank u all "
0,2239561206,"Fri Jun 19 08:41:37 PDT 2009","NO_QUERY","chigley101","@mattkthxbi Severe delays sorry. Not sure when I'll get the controller "
1,2002135191,"Tue Jun 02 03:15:32 PDT 2009","NO_QUERY","tiarrasw","@CoolassKevin get me sum "
0,2018973431,"Wed Jun 03 10:48:08 PDT 2009","NO_QUERY","VHL_PGD_GIRL","Don't see anything on news about it yet. Hopefully it's just a Precaution. On a sep note this train smells of urine "
